article_name,country,revision_id,population,article_quality
Fatma Betül Sayan Kaya,Turkey,804799275,"78,215,000",Start
Cihan Alptekin,Turkey,804867281,"78,215,000",Stub
Alexander Karatheodori Pasha,Turkey,804913092,"78,215,000",Start
Burhan Asaf Belge,Turkey,805063950,"78,215,000",Stub
Yakub Kadri Karaosmanoğlu,Turkey,805064250,"78,215,000",Start
Fethi Okyar,Turkey,805075063,"78,215,000",Start
Falih Rıfkı Atay,Turkey,805137681,"78,215,000",Start
Celâl Bayar,Turkey,805143308,"78,215,000",C
Kamuran Alî Bedirxan,Turkey,805259264,"78,215,000",Start
Taha Carım,Turkey,805267943,"78,215,000",Start
Kemal Kılıçdaroğlu,Turkey,805343199,"78,215,000",B
Mina Urgan,Turkey,805492136,"78,215,000",C
Halil Menteşe,Turkey,805593781,"78,215,000",Stub
Necmettin Sadak,Turkey,805593971,"78,215,000",Stub
Abdülhalik Renda,Turkey,805613428,"78,215,000",Start
Suat Hayri Ürgüplü,Turkey,805617951,"78,215,000",Start
Mevlüt Uysal,Turkey,805653412,"78,215,000",Start
Yıldırım Akbulut,Turkey,805680067,"78,215,000",Start
Selin Sayek Böke,Turkey,805825234,"78,215,000",Start
Triple murder of Kurds activists in Paris,Turkey,805855954,"78,215,000",C
Murat Karayılan,Turkey,806008033,"78,215,000",Start
Mehmet Emin Yurdakul,Turkey,806054843,"78,215,000",Start
Deniz Baykal,Turkey,806097547,"78,215,000",C
Ali Bozer,Turkey,806204448,"78,215,000",Start
Emine Ülker Tarhan,Turkey,806220286,"78,215,000",Start
Mahmud Muhtar Pasha,Turkey,806282436,"78,215,000",Start
İsmet İnönü,Turkey,806303791,"78,215,000",C
Aysel Baykal,Turkey,806418897,"78,215,000",Start
Güler İleri,Turkey,806424346,"78,215,000",Start
Işılay Saygın,Turkey,806425607,"78,215,000",Start
Nermin Neftçi,Turkey,806429814,"78,215,000",Start
Ali Rana Tarhan,Turkey,806525047,"78,215,000",Start
Fuat Necati Öncel,Turkey,806558182,"78,215,000",Start
Hatı Çırpan,Turkey,806638710,"78,215,000",Start
Kâzım Karabekir,Turkey,806662857,"78,215,000",C
Hüseyin Hilmi,Turkey,806673685,"78,215,000",Start
Hande Özsan Bozatlı,Turkey,806832299,"78,215,000",Start
Süleyman Demirel,Turkey,806914170,"78,215,000",C
Merve Kavakçı,Turkey,806976735,"78,215,000",Start
Abdullah Öcalan,Turkey,807249552,"78,215,000",GA
Meral Akşener,Turkey,807269880,"78,215,000",Start
Gültan Kışanak,Turkey,807275900,"78,215,000",Start
Gün Sazak,Turkey,807276320,"78,215,000",GA
Adem Somyurek,Turkey,807332081,"78,215,000",Start
Mustafa Suphi,Turkey,807394220,"78,215,000",C
Hakan Şükür,Turkey,807460224,"78,215,000",GA
Tunahan Kuzu,Turkey,807475476,"78,215,000",Start
Template:Austria-mayor-stub,Austria,443640939,"8,615,955",Stub
Template:Austria-diplomat-stub,Austria,540997908,"8,615,955",Stub
Template:Austria-politician-stub,Austria,544279941,"8,615,955",Stub
Template:Austria-activist-stub,Austria,642383400,"8,615,955",Stub
Emil Byk,Austria,699337845,"8,615,955",Start
Hubert Gorbach,Austria,702930848,"8,615,955",Start
Anton von Winzor,Austria,703406889,"8,615,955",Stub
Rudolf Brestel,Austria,705277835,"8,615,955",Stub
Baron Alexander von Bach,Austria,705369652,"8,615,955",C
Peter Jankowitsch,Austria,705911885,"8,615,955",Stub
Hans Ferlitsch,Austria,707041702,"8,615,955",Start
Karl Freiherr von Vogelsang,Austria,707598302,"8,615,955",Start
Jakob Reumann,Austria,707812063,"8,615,955",Start
Julius Lippert (historian),Austria,707927966,"8,615,955",Stub
Otto Buchsbaum,Austria,707982898,"8,615,955",Stub
Franz Voves,Austria,708080519,"8,615,955",Start
Ignaz Kuranda,Austria,711851880,"8,615,955",Start
Karl Kummer (politician),Austria,711914641,"8,615,955",Stub
Karl von Zinzendorf,Austria,711921747,"8,615,955",Start
Alwine Dollfuß,Austria,712552028,"8,615,955",Stub
Ernst von Plener,Austria,713477345,"8,615,955",Start
Baron Franz von Pillersdorf,Austria,714242549,"8,615,955",Start
Ludwig Freiherr von Holzgethan,Austria,714243100,"8,615,955",Stub
Baron Max Wladimir von Beck,Austria,714243429,"8,615,955",Stub
Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,Austria,715162258,"8,615,955",Start
Otto Glöckel,Austria,715731809,"8,615,955",Stub
Wolfgang Treu,Austria,715856024,"8,615,955",Stub
Wilhelm Engerth,Austria,715911199,"8,615,955",Start
Helene Jarmer,Austria,716795911,"8,615,955",Start
Hermann von Ramberg,Austria,717361295,"8,615,955",Stub
Walter Guggenberger,Austria,717479750,"8,615,955",Start
Maria Rauch-Kallat,Austria,718498756,"8,615,955",Start
Max Winter (politician),Austria,718714102,"8,615,955",Stub
Hanns Blaschke,Austria,718924462,"8,615,955",Stub
Eduard Uhl,Austria,718936970,"8,615,955",Stub
Anton Joseph Leeb,Austria,718938716,"8,615,955",Stub
Leopold Franz Gruber,Austria,718938777,"8,615,955",Stub
Josef Anton Bellesini,Austria,718938802,"8,615,955",Stub
Andreas Ludwig Leitgeb,Austria,718938867,"8,615,955",Stub
Johann Adam von Zahlheim,Austria,718938891,"8,615,955",Stub
Franz Daniel Bartuska,Austria,718938908,"8,615,955",Stub
Johann Franz Purck,Austria,718938924,"8,615,955",Stub
Franz Josef Hauer,Austria,718938945,"8,615,955",Stub
Johann Gregor Memhardt,Austria,719467653,"8,615,955",Stub
Franz Schuselka,Austria,719538381,"8,615,955",Stub
Carl Giskra,Austria,719538423,"8,615,955",Stub
Franz von Hartig,Austria,722252098,"8,615,955",Stub
Friedhelm Frischenschlager,Austria,722789661,"8,615,955",Stub
Stephan Ludwig Roth,Austria,722813751,"8,615,955",Start
Otto Lecher,Austria,722934060,"8,615,955",Stub
Gertrude Fröhlich-Sandner,Austria,723152654,"8,615,955",Stub
Jürgen Himmelbauer,Austria,723218610,"8,615,955",Stub
Theodor Kery,Austria,723230190,"8,615,955",Stub
Heinrich Ritter von Wittek,Austria,723476844,"8,615,955",Start
Peter Mitterer,Austria,723765639,"8,615,955",Stub
Josef Staribacher,Austria,723958864,"8,615,955",Stub
Franz Leitner (politician),Austria,724216174,"8,615,955",Stub
Eduard Hedvicek,Austria,724661522,"8,615,955",Stub
Robert Stricker,Austria,725598368,"8,615,955",Start
Gundaker Thomas Starhemberg,Austria,725885697,"8,615,955",Start
Hans von Friebeis,Austria,727132203,"8,615,955",Stub
Johann Prix,Austria,727132209,"8,615,955",Stub
Julius von Newald,Austria,727132222,"8,615,955",Stub
Willibald Pahr,Austria,728029720,"8,615,955",Stub
Baron Johann von Wessenberg-Ampringen,Austria,728506689,"8,615,955",Start
Alois Schönburg-Hartenstein,Austria,730275689,"8,615,955",Start
Peter Joseph Kofler,Austria,730538154,"8,615,955",Stub
Helmut Böck (diplomat),Austria,731538948,"8,615,955",Stub
Vera Lischka,Austria,731975089,"8,615,955",Stub
George Abraham von Dyhrn,Austria,732354913,"8,615,955",Stub
Josef Buchner,Austria,733344738,"8,615,955",Stub
Christoph Leitl,Austria,734044720,"8,615,955",Start
Fritz Bock,Austria,735363795,"8,615,955",Stub
Alois Buttinger,Austria,737123608,"8,615,955",Stub
Benita Ferrero-Waldner,Austria,739807447,"8,615,955",Start
Alexander Spitzmüller,Austria,740683957,"8,615,955",Stub
Hugo Jury,Austria,741244173,"8,615,955",Stub
Friedrich Hillegeist,Austria,741252816,"8,615,955",Stub
Andreas Hörtnagl,Austria,744078619,"8,615,955",Stub
Anton Hofer,Austria,744525730,"8,615,955",Start
Hubert Klausner,Austria,745150599,"8,615,955",Start
Jakob Krischan,Austria,745935695,"8,615,955",Stub
Franz Karasek,Austria,746045051,"8,615,955",Stub
Adolf Fischhof,Austria,746385383,"8,615,955",Start
Richard von Schaukal,Austria,746400192,"8,615,955",Start
Heinrich Mataja,Austria,746570020,"8,615,955",Start
Leopold Gratz,Austria,746664277,"8,615,955",Start
Franz Jonas,Austria,746664305,"8,615,955",Start
Stephan Edler von Wohlleben,Austria,747701711,"8,615,955",Stub
Wilhelm Biener,Austria,748394471,"8,615,955",Start
Norbert Steger,Austria,748632008,"8,615,955",Stub
Lujo Tončić-Sorinj,Austria,749264864,"8,615,955",Start
Karl-Heinz Grasser,Austria,751469844,"8,615,955",C
Andreas Khol,Austria,753022782,"8,615,955",Start
Hilmar Kabas,Austria,755302836,"8,615,955",Stub
Jürgen Mandl,Austria,755367620,"8,615,955",Stub
Elisabeth Gehrer,Austria,756040786,"8,615,955",Start
Franz Hofer,Austria,756936534,"8,615,955",Start
Hans Niessl,Austria,757096423,"8,615,955",Stub
Prince Konrad of Hohenlohe-Schillingsfürst,Austria,757693018,"8,615,955",Start
Heinz Schaden,Austria,757886662,"8,615,955",Stub
Raphael Basch,Austria,758447159,"8,615,955",Start
Karl Schmitzer,Austria,759213802,"8,615,955",Stub
Karl Gruber,Austria,760180338,"8,615,955",Start
Josef Siegele,Austria,760195376,"8,615,955",Stub
Stefanie Nauheimer,Austria,760278637,"8,615,955",Stub
Heinrich Clam-Martinic,Austria,760452466,"8,615,955",Stub
Magnus Brunner,Austria,762791036,"8,615,955",Stub
Erhard Busek,Austria,764156226,"8,615,955",C
Franz Olah,Austria,764667405,"8,615,955",Start
Ludwig Draxler,Austria,764697273,"8,615,955",Stub
Rudolf Hundstorfer,Austria,765487881,"8,615,955",Start
Susanne Riess-Passer,Austria,766442869,"8,615,955",Start
Gerhard Dörfler,Austria,767183756,"8,615,955",Stub
Ursula Plassnik,Austria,767444409,"8,615,955",Start
Patrick Ortlieb,Austria,768556738,"8,615,955",Start
Amalie Seidel,Austria,769054576,"8,615,955",Stub
Muzio Tommasini,Austria,769095989,"8,615,955",Start
Rudi Vouk,Austria,769272936,"8,615,955",Start
Franz Jetzinger,Austria,769288465,"8,615,955",Start
Baron Heinrich Karl von Haymerle,Austria,769293189,"8,615,955",Stub
Richard Steidle,Austria,769639218,"8,615,955",B
Mahsa Abdolzadeh,Austria,770087618,"8,615,955",Start
Josef Strobach,Austria,770324039,"8,615,955",Stub
Eva Nowotny,Austria,770458570,"8,615,955",Stub
Konstantin Jireček,Austria,770759402,"8,615,955",C
Ernst Bareuther,Austria,773165918,"8,615,955",Stub
Emil Sax,Austria,773854716,"8,615,955",Stub
Walter Breisky,Austria,774160690,"8,615,955",Stub
Bruno Pittermann,Austria,774776251,"8,615,955",Stub
Eleonora Hiltl,Austria,775537796,"8,615,955",Stub
Count Friedrich Wilhelm von Haugwitz,Austria,776328153,"8,615,955",C
Thomas Prinzhorn,Austria,776378060,"8,615,955",Start
Josef Pröll,Austria,776845922,"8,615,955",Start
Madeleine Petrovic,Austria,777189122,"8,615,955",Start
Joseph Buttinger,Austria,777479429,"8,615,955",Start
Joseph Kenner,Austria,777507938,"8,615,955",Start
Jakob Ehrlich,Austria,778740390,"8,615,955",Start
Anna Boschek,Austria,779537752,"8,615,955",Stub
Gabi Burgstaller,Austria,779538079,"8,615,955",Start
Rudolf Auspitz,Austria,781553400,"8,615,955",Stub
Eduard Herbst,Austria,781624792,"8,615,955",Start
Felix Pino von Friedenthal,Austria,781850437,"8,615,955",Stub
Heinrich Alfred Barb,Austria,782642803,"8,615,955",Start
Karl Lütgendorf,Austria,782655564,"8,615,955",Stub
Andreas Bolek,Austria,782957855,"8,615,955",Start
Citizens' Ministry,Austria,783342247,"8,615,955",C
Count Manfred von Clary-Aldringen,Austria,783357588,"8,615,955",C
Grete Rehor,Austria,784112109,"8,615,955",Stub
Ingo Appelt,Austria,784669247,"8,615,955",Stub
"Joseph Hormayr, Baron zu Hortenburg",Austria,785992233,"8,615,955",Start
Julius Tandler,Austria,786155500,"8,615,955",Start
Horst Rosenkranz,Austria,786709527,"8,615,955",Stub
Józef Kożdoń,Austria,786964819,"8,615,955",B
Josef Pühringer,Austria,787128511,"8,615,955",Stub
Ludwig von Flotow,Austria,787171897,"8,615,955",Stub
Jörg Mauthe,Austria,787270579,"8,615,955",C
Michael Häupl,Austria,787636111,"8,615,955",Start
Friedrich Rainer,Austria,787670272,"8,615,955",Start
Albert Rohan,Austria,787831665,"8,615,955",Start
Olga Rudel-Zeynek,Austria,787883775,"8,615,955",Stub
Gerhard Pfanzelter,Austria,787992950,"8,615,955",Start
Alexander Zach,Austria,788387147,"8,615,955",Stub
Hans Jörg Schelling,Austria,788399479,"8,615,955",Start
Emil Steinbach,Austria,788461844,"8,615,955",Stub
Alev Korun,Austria,788576375,"8,615,955",Stub
Ulrich Habsburg-Lothringen,Austria,788609740,"8,615,955",Stub
Carl Vaugoin,Austria,788638984,"8,615,955",Stub
Sabine Oberhauser,Austria,788679073,"8,615,955",Start
Gerhard Hager,Austria,788779730,"8,615,955",Start
Mercedes Echerer,Austria,788779798,"8,615,955",Stub
Eva Lichtenberger,Austria,788780040,"8,615,955",Stub
Karin Resetarits,Austria,788780135,"8,615,955",Start
Karin Scheele,Austria,788780140,"8,615,955",Stub
Maria Berger,Austria,788780153,"8,615,955",Start
Erwin Angerer,Austria,789271334,"8,615,955",Stub
Dagmar Belakowitsch-Jenewein,Austria,789271359,"8,615,955",Stub
Reinhard Eugen Bösch,Austria,789271363,"8,615,955",Stub
Hermann Brückl,Austria,789271368,"8,615,955",Stub
Gerhard Deimek,Austria,789271383,"8,615,955",Stub
Rudolf Edlinger,Austria,789271393,"8,615,955",Stub
Felix Frank,Austria,789271396,"8,615,955",Stub
Franz Fischler,Austria,789271408,"8,615,955",Start
Hubert Fuchs,Austria,789271413,"8,615,955",Stub
Raimund Grübl,Austria,789271418,"8,615,955",Stub
Harald Haas (Pirate Party),Austria,789271422,"8,615,955",Stub
Christian Hafenecker,Austria,789271426,"8,615,955",Stub
Roman Haider,Austria,789271430,"8,615,955",Stub
Ferdinand Hanusch,Austria,789271433,"8,615,955",Stub
Ursula Haubner,Austria,789271437,"8,615,955",Start
Gerald Hauser,Austria,789271439,"8,615,955",Stub
Eduard Heinl,Austria,789271440,"8,615,955",Stub
Werner Herbert,Austria,789271444,"8,615,955",Stub
Christian Höbart,Austria,789271448,"8,615,955",Stub
Johannes Hübner,Austria,789271460,"8,615,955",Stub
Harald Jannach,Austria,789271465,"8,615,955",Stub
Hans-Jörg Jenewein,Austria,789271468,"8,615,955",Stub
Andreas Karlsböck,Austria,789271470,"8,615,955",Stub
Axel Kassegger,Austria,789271473,"8,615,955",Stub
Herbert Kickl,Austria,789271476,"8,615,955",Stub
Anneliese Kitzmüller,Austria,789271479,"8,615,955",Stub
Wolfgang Klinger,Austria,789271487,"8,615,955",Stub
Gerd Krusche,Austria,789271494,"8,615,955",Stub
Günther Kumpitsch,Austria,789271499,"8,615,955",Stub
Christoph Längle,Austria,789271501,"8,615,955",Stub
David Lasar,Austria,789271506,"8,615,955",Stub
Christian Lausch,Austria,789271507,"8,615,955",Stub
Jessi Lintl,Austria,789271511,"8,615,955",Stub
Siegfried Ludwig,Austria,789271513,"8,615,955",Stub
Arnd Meißl,Austria,789271533,"8,615,955",Stub
Wendelin Mölzer,Austria,789271539,"8,615,955",Stub
Edith Mühlberghuber,Austria,789271541,"8,615,955",Stub
Monika Mühlwerth,Austria,789271544,"8,615,955",Stub
Siegfried Nagl,Austria,789271548,"8,615,955",Stub
Werner Neubauer,Austria,789271552,"8,615,955",Stub
Reinhard Pisec,Austria,789271562,"8,615,955",Stub
Baron Ignaz von Plener,Austria,789271569,"8,615,955",Stub
Rudolf Pöder,Austria,789271573,"8,615,955",Stub
Michael Raml,Austria,789271580,"8,615,955",Stub
Walter Rauch,Austria,789271589,"8,615,955",Stub
Josef Riemer,Austria,789271593,"8,615,955",Stub
Bernhard Rösch,Austria,789271601,"8,615,955",Stub
Walter Rosenkranz,Austria,789271607,"8,615,955",Stub
Peter Samt,Austria,789271612,"8,615,955",Stub
Thomas Schellenbacher,Austria,789271622,"8,615,955",Stub
Thomas Schererbauer,Austria,789271627,"8,615,955",Stub
Heinrich Schmelz,Austria,789271634,"8,615,955",Stub
Heide Schmidt,Austria,789271641,"8,615,955",Stub
Philipp Schrangl,Austria,789271647,"8,615,955",Stub
Adolf Stand,Austria,789271658,"8,615,955",Stub
Harald Stefan,Austria,789271676,"8,615,955",Stub
Petra Steger,Austria,789271680,"8,615,955",Stub
Kurt Steyrer,Austria,789271683,"8,615,955",Stub
Terezija Stoisits,Austria,789271685,"8,615,955",Start
Stephan Tauschitz,Austria,789271708,"8,615,955",Stub
Bernhard Themessl,Austria,789271710,"8,615,955",Stub
Peter Westenthaler,Austria,789271723,"8,615,955",Stub
Peter Wurm,Austria,789271729,"8,615,955",Stub
Wolfgang Zanger,Austria,789271733,"8,615,955",Stub
Albert Apponyi,Austria,789294359,"8,615,955",C
Franziska Donner,Austria,789497885,"8,615,955",C
Prince Felix of Schwarzenberg,Austria,789662486,"8,615,955",Start
"Theodor Franz, Count Baillet von Latour",Austria,789945028,"8,615,955",Start
"Maximilian Anton Karl, Count Baillet de Latour",Austria,789945080,"8,615,955",Start
Hilde Zach,Austria,790410826,"8,615,955",Stub
Rosa Ecker,Austria,790410853,"8,615,955",Stub
Maria Fekter,Austria,790422951,"8,615,955",Start
Baron Anton von Doblhoff-Dier,Austria,790649464,"8,615,955",Stub
Ernst Streeruwitz,Austria,790655625,"8,615,955",Stub
Erich Bielka,Austria,790656951,"8,615,955",Stub
Erwin Lanc,Austria,790657072,"8,615,955",Stub
Ignaz Czapka,Austria,790845097,"8,615,955",Stub
Johann Kaspar von Seiller,Austria,790845222,"8,615,955",Stub
Rudolf Prikryl,Austria,790853155,"8,615,955",Start
Marilies Flemming,Austria,790979017,"8,615,955",Start
Ernst Strasser,Austria,790979710,"8,615,955",Start
Walter Pfrimer,Austria,791231315,"8,615,955",C
Elmar Lichtenegger,Austria,791265773,"8,615,955",Stub
Liese Prokop,Austria,791282875,"8,615,955",Start
Leopold Poetsch,Austria,791639312,"8,615,955",Stub
Margot Klestil-Löffler,Austria,791908476,"8,615,955",Start
Andreas Zelinka,Austria,792114738,"8,615,955",Start
Wladimir von Pawlowski,Austria,793211851,"8,615,955",Stub
"Leopold, Count von Thun und Hohenstein",Austria,793216415,"8,615,955",C
Rudolf Kirchschläger,Austria,793991094,"8,615,955",C
Christoph Matznetter,Austria,794211700,"8,615,955",Start
Hartmann Lauterbacher,Austria,794330078,"8,615,955",C
Christoph Chorherr,Austria,794504848,"8,615,955",Stub
Count Leopold Berchtold,Austria,795346991,"8,615,955",C
Julius Anton Glaser,Austria,796342862,"8,615,955",C
Joseph Unger,Austria,796342999,"8,615,955",Start
"Eduard Taaffe, 11th Viscount Taaffe",Austria,796545469,"8,615,955",C
Maximilian Ulrich von Kaunitz,Austria,796702613,"8,615,955",Start
Count Karl Sigmund von Hohenwart,Austria,797037653,"8,615,955",B
Gertraud Wagner-Schöppl,Austria,797051931,"8,615,955",Stub
Count Wenzel Chotek of Chotkow and Wognin,Austria,797396001,"8,615,955",Start
"Georg Adam, Prince of Starhemberg",Austria,797485827,"8,615,955",C
Frank Stronach,Austria,797686709,"8,615,955",C
Richard Schmitz,Austria,798228125,"8,615,955",Stub
Johann Anton von Pergen,Austria,798419974,"8,615,955",C
Leopold Hasner von Artha,Austria,798874122,"8,615,955",Stub
Anton von Schmerling,Austria,798988520,"8,615,955",C
"Franz Stadion, Count von Warthausen",Austria,799423460,"8,615,955",Stub
Barbara Prammer,Austria,799512099,"8,615,955",Start
Käthe Leichter,Austria,799626262,"8,615,955",Start
Cesare Battisti (politician),Austria,799689842,"8,615,955",C
Heinz Nittel,Austria,799719061,"8,615,955",Stub
Robert Lichal,Austria,800555598,"8,615,955",Start
Edith Klestil,Austria,801058666,"8,615,955",Stub
Theresia Haidlmayr,Austria,801086709,"8,615,955",Stub
Elisabeth Grossmann,Austria,801185447,"8,615,955",Stub
"Wenzel Anton, Prince of Kaunitz-Rietberg",Austria,801397034,"8,615,955",C
Hans Peter Haselsteiner,Austria,802307911,"8,615,955",Start
Ewald Nowotny,Austria,802412133,"8,615,955",Start
Heinrich Ritter von Kogerer,Austria,802423135,"8,615,955",Stub
Anton Füster,Austria,802500507,"8,615,955",Start
Karin Gastinger,Austria,802655774,"8,615,955",Start
Friedrich Adler (politician),Austria,802737930,"8,615,955",C
Fanny von Starhemberg,Austria,802749581,"8,615,955",Start
Carmen Schimanek,Austria,802973373,"8,615,955",Stub
Ferdinand Mannlicher,Austria,803753326,"8,615,955",C
Ludwig von Cobenzl,Austria,803932580,"8,615,955",Start
Karl Seitz,Austria,804128826,"8,615,955",C
Johann Georg von Hahn,Austria,804167074,"8,615,955",Start
Franz Koritschoner,Austria,804293961,"8,615,955",Stub
Rudolfine Steindling,Austria,804295688,"8,615,955",Start
Friedrich von Wieser,Austria,804309588,"8,615,955",B
Gabriele Heinisch-Hosek,Austria,804589528,"8,615,955",C
Ernst Seidler von Feuchtenegg,Austria,804952212,"8,615,955",Stub
Ernest von Koerber,Austria,804953812,"8,615,955",C
Richard von Coudenhove-Kalergi,Austria,805037195,"8,615,955",B
Siegfried Nasko,Austria,805061980,"8,615,955",Start
Faika El-Nagashi,Austria,805275246,"8,615,955",Stub
Gerhard Skiba,Austria,805364149,"8,615,955",Start
Stefan Petzner,Austria,805468545,"8,615,955",Start
Barbara Rosenkranz,Austria,805481251,"8,615,955",C
Werner Faymann,Austria,805569890,"8,615,955",GA
Fritz Neugebauer,Austria,805576965,"8,615,955",Stub
Julian Schmid,Austria,805695788,"8,615,955",Start
Wolfgang Schüssel,Austria,805858797,"8,615,955",C
Walter Schwimmer,Austria,805911917,"8,615,955",Start
Herbert Haupt,Austria,805924903,"8,615,955",Stub
Ulrike Lunacek,Austria,806103407,"8,615,955",C
